"",0.0
"Sandwiches, Burgers, Ice Cream & Frozen Yogurt",4.23809523809524
"Sandwiches, Burgers, Pizza",2.33333333333333
"Sandwiches, Burgers, Salad",4.32212567218057
"Sandwiches, Butcher",4.0
"Sandwiches, Cafes",2.67021276595745
"Sandwiches, Cafes, Beer Bar",3.05882352941176
"Sandwiches, Cafes, Breakfast & Brunch",3.92307692307692
"Sandwiches, Cafes, Coffee & Tea",4.49333333333333
"Sandwiches, Cafes, Cuban",4.66265060240964
"Sandwiches, Cafes, Delis",4.56136820925553
"Sandwiches, Cafes, Salad",3.30337078651685
"Sandwiches, Cafes, Waffles",4.48979591836735
"Sandwiches, Cambodian, Thai",4.44041450777202
"Sandwiches, Caterers",4.48904267589389
"Sandwiches, Caterers, Delis",4.215
"Sandwiches, Caterers, Salad",3.84
"Sandwiches, Cheese Shops",4.41420118343195
"Sandwiches, Cheesesteaks",4.07822856977508
"Sandwiches, Cheesesteaks, American (New)",3.6269324258629
"Sandwiches, Cheesesteaks, Bars",4.31171171171171
"Sandwiches, Cheesesteaks, Breakfast & Brunch",4.14527133810723
"Sandwiches, Cheesesteaks, Burgers",4.17549939835449
"Sandwiches, Cheesesteaks, Delis",4.07692307692308
"Sandwiches, Cheesesteaks, Fast Food",5.0
"Sandwiches, Chicken Shop",4.16239999706884
"Sandwiches, Chicken Shop, American (Traditional)",4.125
"Sandwiches, Chicken Shop, Salad",5.0
"Sandwiches, Chicken Wings",0.0
"Sandwiches, Chicken Wings, American (Traditional)",4.48730964467005
"Sandwiches, Cocktail Bars, Breakfast & Brunch",4.52608695652174
"Sandwiches, Cocktail Bars, Burgers",3.77777777777778
"Sandwiches, Coffee & Tea",3.80119298245614
"Sandwiches, Coffee & Tea, Bagels",3.79467312409649
"Sandwiches, Coffee & Tea, Bakeries",4.3609756097561
"Sandwiches, Coffee & Tea, Breakfast & Brunch",3.97273412523786
"Sandwiches, Coffee & Tea, Cafes",4.30967741935484
"Sandwiches, Coffee & Tea, Italian",3.99099099099099
"Sandwiches, Coffee & Tea, Juice Bars & Smoothies",4.24702380952381
"Sandwiches, Coffee & Tea, Salad",3.96886864280349
"Sandwiches, Colombian",4.16
"Sandwiches, Colombian, Empanadas",4.76923076923077
"Sandwiches, Comfort Food, American (Traditional)",3.47660311958406
"Sandwiches, Comfort Food, Breakfast & Brunch",4.64788732394366
"Sandwiches, Comfort Food, Breweries",4.17057569296375
"Sandwiches, Comfort Food, Burgers",4.22872340425532
"Sandwiches, Convenience Stores, Tobacco Shops",3.06818181818182
"Sandwiches, Cuban",3.43333333333333
"Sandwiches, Custom Cakes, Ice Cream & Frozen Yogurt",3.5
"Sandwiches, Delis",3.61731264873855
"Sandwiches, Delis, American (Traditional)",4.30883731833099
"Sandwiches, Delis, Bagels",4.28034202699611
"Sandwiches, Delis, Beer, Wine & Spirits",4.87717121588089
"Sandwiches, Delis, Breakfast & Brunch",4.16206702511433
"Sandwiches, Delis, Caterers",3.297575878219
"Sandwiches, Delis, Coffee & Tea",4.70781893004115
"Sandwiches, Delis, Convenience Stores",4.61643835616439
"Sandwiches, Delis, Desserts",4.35
"Sandwiches, Delis, Fast Food",2.85353903096522
"Sandwiches, Delis, Gluten-Free",4.4083044982699
"Sandwiches, Delis, Grocery",4.38559322033898
"Sandwiches, Delis, Hot Dogs",3.88372093023256
"Sandwiches, Delis, Meat Shops",4.26706780561211
"Sandwiches, Delis, Salad",3.8820115134683
"Sandwiches, Delis, Vegetarian",4.31383883032982
"Sandwiches, Desserts",4.08647945304124
"Sandwiches, Desserts, Breakfast & Brunch",4.03421052631579
"Sandwiches, Desserts, Bubble Tea",4.38888888888889
"Sandwiches, Desserts, Soup",3.86904761904762
"Sandwiches, Desserts, Vegan",4.2463768115942
"Sandwiches, Diners, Breakfast & Brunch",4.69636811326562
"Sandwiches, Diners, Fast Food",4.45454545454545
"Sandwiches, Diners, Food Trucks",4.0
"Sandwiches, Dive Bars",4.08002753097234
"Sandwiches, Dive Bars, Burgers",3.63636363636364
"Sandwiches, Dominican, Coffee & Tea",3.77551020408163
"Sandwiches, Fast Food",2.57326152294763
"Sandwiches, Fast Food, American (Traditional)",3.8767660910518
"Sandwiches, Fast Food, Barbeque",4.71806167400881
"Sandwiches, Fast Food, Cheesesteaks",4.24719101123596
"Sandwiches, Fast Food, Chicken Shop",3.68506871651525
"Sandwiches, Fast Food, Delis",3.43368319563883
"Sandwiches, Fast Food, Falafel",4.12765957446809
"Sandwiches, Fast Food, Kosher",2.70588235294118
"Sandwiches, Fast Food, Salad",3.35105370728485
"Sandwiches, Fish & Chips, Seafood",4.23232323232323
"Sandwiches, Food Delivery Services",0.0
"Sandwiches, Food Stands, Caterers",0.0
"Sandwiches, Food Stands, Meat Shops",3.37037037037037
"Sandwiches, Food Stands, Seafood",4.34979702300406
"Sandwiches, Food Trucks",3.20212765957447
"Sandwiches, Food Trucks, Caterers",2.77314814814815
"Sandwiches, Food Trucks, Specialty Food",4.2636678200692
"Sandwiches, French",4.12942989214176
"Sandwiches, French, Salad",4.36526946107784
"Sandwiches, Gastropubs",4.03324808184143
"Sandwiches, Gastropubs, American (New)",4.24899598393574
"Sandwiches, Gelato, Delis",4.61363636363636
"Sandwiches, Gluten-Free",4.73684210526316
"Sandwiches, Gluten-Free, Delis",4.43006993006993
"Sandwiches, Gluten-Free, Vegan",4.25423728813559
"Sandwiches, Gluten-Free, Vegetarian",4.09625668449198
"Sandwiches, Greek",4.48387096774194
"Sandwiches, Greek, Breakfast & Brunch",3.83941605839416
"Sandwiches, Greek, Falafel",3.94596855135496
"Sandwiches, Grocery, Breakfast & Brunch",4.7
"Sandwiches, Grocery, Wineries",3.90909090909091
"Sandwiches, Halal, Salad",4.55504587155963
"Sandwiches, Halal, Turkish",4.88888888888889
"Sandwiches, Halal, Wraps",4.264
"Sandwiches, Hot Dogs, Burgers",4.6375
"Sandwiches, Hot Dogs, Ice Cream & Frozen Yogurt",4.07272727272727
"Sandwiches, Hot Dogs, Italian",2.90625
"Sandwiches, Ice Cream & Frozen Yogurt, Breakfast & Brunch",4.57142857142857
"Sandwiches, Irish Pub, American (Traditional)",3.3489932885906
"Sandwiches, Italian",3.47673914284084
"Sandwiches, Italian, American (Traditional)",4.28457446808511
"Sandwiches, Italian, Cheesesteaks",3.564
"Sandwiches, Italian, Delis",4.80833333333334
"Sandwiches, Italian, Pizza",0.0
"Sandwiches, Italian, Soup",4.55172413793103
"Sandwiches, Japanese",3.68055555555556
"Sandwiches, Juice Bars & Smoothies",3.15987320707818
"Sandwiches, Juice Bars & Smoothies, Bubble Tea",3.84210526315789
"Sandwiches, Juice Bars & Smoothies, Burgers",4.30405405405405
"Sandwiches, Juice Bars & Smoothies, Cheesesteaks",4.796875
"Sandwiches, Juice Bars & Smoothies, Coffee & Tea",3.76865671641791
"Sandwiches, Juice Bars & Smoothies, Delis",3.18787878787879
"Sandwiches, Juice Bars & Smoothies, Hot Dogs",5.0
"Sandwiches, Juice Bars & Smoothies, Ice Cream & Frozen Yogurt",3.85430495430495
"Sandwiches, Juice Bars & Smoothies, Mexican",3.72404970760234
"Sandwiches, Juice Bars & Smoothies, Salad",4.48336252189142
"Sandwiches, Juice Bars & Smoothies, Vegan",4.09988249118684
"Sandwiches, Juice Bars & Smoothies, Wraps",4.45728384358713
"Sandwiches, Kosher",3.8641975308642
"Sandwiches, Kosher, Burgers",3.38095238095238
"Sandwiches, Latin American, Delis",4.66666666666667
"Sandwiches, Meat Shops, Delis",3.30769230769231
"Sandwiches, Meat Shops, Noodles",3.98591549295775
"Sandwiches, Mediterranean",4.50649350649351
"Sandwiches, Mediterranean, Beer Bar",4.42857142857143
"Sandwiches, Mediterranean, Fast Food",3.6370400359874
"Sandwiches, Mediterranean, Greek",3.93139469226426
"Sandwiches, Mediterranean, Salad",4.63414634146341
"Sandwiches, Middle Eastern, Italian",4.78571428571429
"Sandwiches, Pakistani, Halal",4.10852713178295
"Sandwiches, Pasta Shops",4.61176470588235
"Sandwiches, Peruvian, Salad",4.52267303102625
"Sandwiches, Pizza",4.43234042553191
"Sandwiches, Pizza, Burgers",3.41363636363636
"Sandwiches, Pizza, Cafes",3.6
"Sandwiches, Pizza, Gastropubs",4.44271570014144
"Sandwiches, Pizza, Italian",4.76
"Sandwiches, Pizza, Salad",3.7926288710524
"Sandwiches, Salad",4.06554385319011
"Sandwiches, Salad, American (New)",4.36358949166497
"Sandwiches, Salad, Bagels",3.33333333333333
"Sandwiches, Salad, Bars",4.18390804597701
"Sandwiches, Salad, Beer, Wine & Spirits",4.71428571428571
"Sandwiches, Salad, Breakfast & Brunch",4.32082501460094
"Sandwiches, Salad, Burgers",4.16038398719394
"Sandwiches, Salad, Cafes",3.55913978494624
"Sandwiches, Salad, Caterers",4.29313543599258
"Sandwiches, Salad, Chicken Shop",4.10227272727273
"Sandwiches, Salad, Comfort Food",3.40649717514124
"Sandwiches, Salad, Cuban",4.66666666666667
"Sandwiches, Salad, Delis",3.99617547531025
"Sandwiches, Salad, Desserts",4.78125
"Sandwiches, Salad, Fast Food",3.16666666666667
"Sandwiches, Salad, Hot Dogs",5.0
"Sandwiches, Salad, Italian",4.95918367346939
"Sandwiches, Salad, Juice Bars & Smoothies",3.19117647058824
"Sandwiches, Salad, Mediterranean",3.62276226279986
"Sandwiches, Salad, Pizza",3.875
"Sandwiches, Salad, Soup",3.01300308297806
"Sandwiches, Salad, Soup, Bakeries",3.40625
"Sandwiches, Salad, Vegan",4.52941176470588
"Sandwiches, Salad, Vegetarian",3.5930690940367
"Sandwiches, Salad, Wraps",4.12853654832784
"Sandwiches, Seafood",3.91686897667917
"Sandwiches, Seafood, Breakfast & Brunch",4.5
"Sandwiches, Seafood, Fish & Chips",4.34939759036145
"Sandwiches, Soup",3.76192762529972
"Sandwiches, Soup, Coffee & Tea",4.40989399293286
"Sandwiches, Soup, Comfort Food",4.21212121212121
"Sandwiches, Soup, Hawaiian",4.71014492753623
"Sandwiches, Soup, Salad",3.20331976174367
"Sandwiches, Soup, Vietnamese",4.59343434343435
"Sandwiches, Southern",4.57098515519568
"Sandwiches, Southern, American (New)",3.7
"Sandwiches, Southern, American (Traditional)",4.25
"Sandwiches, Southern, Barbeque",4.64429530201342
"Sandwiches, Southern, Salad",4.35329341317365
"Sandwiches, Southern, Soul Food",4.14516129032258
"Sandwiches, Sports Bars",3.5
"Sandwiches, Sports Bars, Cheesesteaks",3.82032400589102
"Sandwiches, Steakhouses",3.81818181818182
"Sandwiches, Street Vendors",4.72727272727273
"Sandwiches, Tacos",4.35404761904761
"Sandwiches, Tacos, Salad",4.0
"Sandwiches, Tex-Mex, American (Traditional)",4.58823529411765
"Sandwiches, Tex-Mex, Gastropubs",4.50415973377704
"Sandwiches, Vegan, Gluten-Free",4.01112349179304
"Sandwiches, Vegan, Salad",4.23404255319149
"Sandwiches, Vegan, Southern",4.61904761904762
"Sandwiches, Vegan, Vegetarian",4.00155955155955
"Sandwiches, Vegetarian, Asian Fusion",4.42931034482759
"Sandwiches, Vegetarian, Juice Bars & Smoothies",4.28455284552845
"Sandwiches, Vegetarian, Vietnamese",4.575
"Sandwiches, Vietnamese",4.18397773228326
"Sandwiches, Vietnamese, Asian Fusion",4.23571747399249
"Sandwiches, Vietnamese, Bubble Tea",4.22991777356104
"Sandwiches, Vietnamese, Cafes",4.30434782608696
"Sandwiches, Vietnamese, Coffee & Tea",4.687168965899
"Sandwiches, Vietnamese, Desserts",3.84380305602716
"Sandwiches, Vietnamese, Noodles",4.54838709677419
"Sandwiches, Vietnamese, Soup",5.0
"Sandwiches, Vietnamese, Vegan",4.42307692307692
"Sandwiches, Waffles, Chicken Shop",4.32612489185088
"Sandwiches, Wine Bars",2.5
"Sandwiches, Wine Bars, Lounges",4.42924528301887
"Sandwiches, Wine Bars, Salad",4.20987654320988
"Sandwiches, Wraps",3.32203389830508
"Sandwiches, Wraps, Burgers",5.0
"Sandwiches, Wraps, Salad",4.07180352455943
"Sandwiches, Wraps, Vegetarian",4.57894736842105
Scandinavian,4.05816249962622
"Scandinavian, American (Traditional)",3.10416666666667
"Scandinavian, Bars",4.23644578313253
"Scandinavian, Breakfast & Brunch",3.92190476190476
"Scandinavian, Breakfast & Brunch, American (Traditional)",3.54242749731472
"Scandinavian, Modern European",3.14545454545455
Seafood,3.60522614704624
"Seafood Markets",4.1304347826087
"Seafood Markets, American (Traditional)",4.4468085106383
"Seafood Markets, American (Traditional), Bars",4.10220440881764
"Seafood Markets, Beer, Wine & Spirits, Hawaiian",4.55487804878049
"Seafood Markets, Cajun/Creole",4.53202846975089
"Seafood Markets, Cajun/Creole, Sandwiches",4.52360515021459
"Seafood Markets, Caribbean",4.53571428571429
"Seafood Markets, Delis",3.64285714285714
"Seafood Markets, Fish & Chips",4.0779744346116
"Seafood Markets, Fish & Chips, Burgers",3.85714285714286
"Seafood Markets, Fish & Chips, Seafood",4.05925925925926
"Seafood Markets, Grocery, Filipino",3.5952380952381
"Seafood Markets, Korean, International Grocery",4.46551724137931
"Seafood Markets, Live/Raw Food",4.57407407407407
"Seafood Markets, Seafood",3.89143916636339
"Seafood Markets, Seafood, American (Traditional)",4.0991879350348
"Seafood Markets, Seafood, Do-It-Yourself Food",5.0
"Seafood Markets, Seafood, Fish & Chips",3.88256880733945
"Seafood Markets, Seafood, Live/Raw Food",4.35
"Seafood Markets, Seafood, Scandinavian",4.39380530973451
"Seafood Markets, Seafood, Tapas/Small Plates",4.33563416738568
"Seafood Markets, Seafood, Wine Bars",3.98314606741573
"Seafood Markets, Sushi Bars, Japanese",4.50436469447139
"Seafood, American (New)",3.67770966731575
"Seafood, American (New), Bars",4.04925829560229
"Seafood, American (New), Breakfast & Brunch",3.0
"Seafood, American (New), Burgers",4.75
"Seafood, American (New), Cajun/Creole",3.25274771073721
"Seafood, American (New), Cocktail Bars",3.65314053915123
"Seafood, American (New), Fish & Chips",4.23009525317888
"Seafood, American (New), Hawaiian",4.38146551724138
"Seafood, American (New), Italian",4.29799913005655
"Seafood, American (New), Live/Raw Food",3.98797500330432
"Seafood, American (New), Lounges",3.68193384223919
"Seafood, American (New), Salad",3.96111111111111
"Seafood, American (New), Sandwiches",3.80406675896851
"Seafood, American (New), Steakhouses",3.83907633984796
"Seafood, American (New), Tiki Bars",3.78005115089514
"Seafood, American (New), Venues & Event Spaces",3.05555555555556
"Seafood, American (New), Wine Bars",4.33029612756264
"Seafood, American (Traditional)",3.25578558955379
"Seafood, American (Traditional), Bars",3.94586461370361
"Seafood, American (Traditional), Beer Bar",3.48153594771242
"Seafood, American (Traditional), Breakfast & Brunch",3.97802324345392
"Seafood, American (Traditional), Burgers",4.0
"Seafood, American (Traditional), Cafes",5.0
"Seafood, American (Traditional), Cajun/Creole",3.46341463414634
"Seafood, American (Traditional), Chicken Wings",0.0
"Seafood, American (Traditional), Cocktail Bars",3.64318090714042
"Seafood, American (Traditional), Dance Clubs",2.75
"Seafood, American (Traditional), Desserts",4.15361457714399
"Seafood, American (Traditional), Fish & Chips",4.14823348694316
"Seafood, American (Traditional), Hawaiian",4.33673469387755
"Seafood, American (Traditional), Italian",3.96753246753247
"Seafood, American (Traditional), Live/Raw Food",4.16091954022988
"Seafood, American (Traditional), Mediterranean",4.17771084337349
"Seafood, American (Traditional), Music Venues",3.63432835820896
"Seafood, American (Traditional), Salad",4.33898305084746
"Seafood, American (Traditional), Sandwiches",4.20125786163522
"Seafood, American (Traditional), Seafood Markets",4.63118811881188
"Seafood, American (Traditional), Soul Food",3.77777777777778
"Seafood, American (Traditional), Soup",3.17204301075269
"Seafood, American (Traditional), Sports Bars",3.3572971581395
"Seafood, American (Traditional), Steakhouses",3.40135726095992
"Seafood, American (Traditional), Sushi Bars",3.12891372193698
"Seafood, American (Traditional), Tacos",4.07076923076923
"Seafood, American (Traditional), Wine Bars",3.75892857142857
"Seafood, Aquariums, Venues & Event Spaces",2.78497409326425
"Seafood, Asian Fusion",4.14155773400546
"Seafood, Asian Fusion, Bars",3.82058738934518
"Seafood, Asian Fusion, Buffets",0.0
"Seafood, Asian Fusion, Fish & Chips",4.63313609467456
"Seafood, Asian Fusion, Hawaiian",3.90220047543874
"Seafood, Asian Fusion, Steakhouses",4.08235294117647
"Seafood, Asian Fusion, Vietnamese",4.2928870292887
"Seafood, Barbeque",3.57847860791826
"Seafood, Barbeque, Cajun/Creole",3.78660968660969
"Seafood, Barbeque, Chicken Wings",3.90322580645161
"Seafood, Barbeque, Chinese",3.45652173913043
"Seafood, Barbeque, Food Stands",5.0
"Seafood, Barbeque, Sandwiches",4.10029498525074
"Seafood, Barbeque, Smokehouse",4.66666666666667
"Seafood, Barbeque, Soul Food",3.69531459170013
"Seafood, Barbeque, Szechuan",4.19230769230769
"Seafood, Bars",3.89651165961854
"Seafood, Bars, American (New)",3.82625614258443
"Seafood, Bars, American (Traditional)",3.81084055930443
"Seafood, Bars, Arcades",3.75824175824176
"Seafood, Bars, Cajun/Creole",3.84599364227042
"Seafood, Bars, Chicken Wings",4.66666666666667
"Seafood, Bars, Fish & Chips",3.64847682222084
"Seafood, Bars, Italian",4.19565217391304
"Seafood, Bars, Latin American",3.67241379310345
"Seafood, Bars, Mediterranean",4.06896551724138
"Seafood, Bars, Mexican",3.75462962962963
"Seafood, Bars, Pizza",4.19402985074627
"Seafood, Bars, RV Parks",3.52898550724638
"Seafood, Bars, Salad",3.65876777251185
"Seafood, Bars, Sandwiches",3.96015740285292
"Seafood, Bars, Sicilian",3.09857612267251
"Seafood, Bars, Steakhouses",3.88158037640067
"Seafood, Bars, Venues & Event Spaces",3.68840970350404
"Seafood, Beer Bar",3.88494901622864
"Seafood, Beer Bar, American (Traditional)",3.51658767772512
"Seafood, Beer Bar, Cocktail Bars",3.3213921901528
"Seafood, Beer Bar, Sandwiches",4.16206482593037
"Seafood, Beer Bar, Sports Bars",4.08024691358025
"Seafood, Brazilian",4.53443113772455
"Seafood, Breakfast & Brunch",4.01818909516333
"Seafood, Breakfast & Brunch, American (New)",3.81792717086835
"Seafood, Breakfast & Brunch, American (Traditional)",3.30399061032864
"Seafood, Breakfast & Brunch, Buffets",3.70080862533693
"Seafood, Breakfast & Brunch, Burgers",4.45176470588235
"Seafood, Breakfast & Brunch, Cafes",3.21052631578947
"Seafood, Breakfast & Brunch, Cheesesteaks",4.02040816326531
"Seafood, Breakfast & Brunch, Cocktail Bars",3.46652582159624
"Seafood, Breakfast & Brunch, Comfort Food",4.66666666666667
"Seafood, Breakfast & Brunch, Mexican",4.33076923076923
"Seafood, Breakfast & Brunch, Salad",4.20532869968144
"Seafood, Breakfast & Brunch, Sandwiches",3.70959031657355
"Seafood, British",3.31858407079646
"Seafood, Bubble Tea, Hawaiian",4.55555555555556
"Seafood, Buffets",3.97179316292928
"Seafood, Burgers",3.97774459431499
"Seafood, Burgers, American (New)",4.19278234854151
"Seafood, Burgers, American (Traditional)",3.81942355889724
"Seafood, Burgers, Chicken Wings",3.75
"Seafood, Burgers, Cocktail Bars",3.9
"Seafood, Burgers, Comfort Food",4.17391304347826
"Seafood, Burgers, Fish & Chips",4.18877551020408
"Seafood, Burgers, Gastropubs",3.69444444444444
"Seafood, Burgers, Pizza",3.0
"Seafood, Burgers, Sandwiches",3.5886460554371
"Seafood, Burgers, Tacos",2.6812865497076
"Seafood, Cafes",3.17647058823529
"Seafood, Cajun/Creole",3.8126124482887
"Seafood, Cajun/Creole, American (New)",4.09870605900018
"Seafood, Cajun/Creole, American (Traditional)",3.76916658722976
